id,seed_word,emotion_labels,polarity_labels,primary_emotion,generated_sentence,style_register,length_bucket,length_rule,language,llm_model,prompt_version,generation_round,n_words
137,delivery,"[""anticipation""]","[""positive""]",anticipation,We are anticipating the exciting delivery of the new package today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
138,denying,"[""anticipation""]","[""negative""]",anticipation,She was denying the exciting news with a slight smile now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
139,destined,"[""anticipation""]",[],anticipation,He felt destined for a big success in the upcoming competition.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
140,develop,"[""anticipation""]","[""positive""]",anticipation,We will develop the new plan for the upcoming launch soon.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
141,dietary,"[""anticipation""]","[""positive""]",anticipation,The dietary changes will prepare us for the big competition.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
142,digress,"[""anticipation""]","[""negative""]",anticipation,She began to digress while describing the upcoming exciting event details.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
143,discreet,"[""anticipation""]","[""positive""]",anticipation,He kept his plans discreet before the big reveal tomorrow.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
144,draft,"[""anticipation""]",[],anticipation,The final draft of the proposal will soon be submitted for review now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,13
145,endeavor,"[""anticipation""]","[""positive""]",anticipation,We begin this great endeavor to launch the new project tomorrow.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
146,engulf,"[""anticipation""]",[],anticipation,The bright light will soon engulf the entire room completely now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
147,eventual,"[""anticipation""]",[],anticipation,The eventual arrival of the package brings great excitement to everyone.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
148,expectancy,"[""anticipation""]",[],anticipation,The crowd built up with great expectancy for the final announcement now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
149,expectant,"[""anticipation""]",[],anticipation,She stood expectant waiting for the delivery truck to arrive soon.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
150,expected,"[""anticipation""]",[],anticipation,I expected the package to arrive very soon today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
151,expecting,"[""anticipation""]",[],anticipation,She is expecting the big announcement at the conference.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
152,explore,"[""anticipation""]",[],anticipation,We will explore the new terrain tomorrow morning with great eagerness.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
153,extricate,"[""anticipation""]","[""positive""]",anticipation,She worked hard to extricate the trapped item from the tight space.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
154,farm,"[""anticipation""]",[],anticipation,The farmer watched the fields with great expectation for the harvest.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
155,fate,"[""anticipation""]","[""negative""]",anticipation,She felt a strong sense of impending change regarding her future fate.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
156,foreseen,"[""anticipation""]","[""positive""]",anticipation,The arrival of the package was long foreseen by everyone involved.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
157,forming,"[""anticipation""]",[],anticipation,The storm clouds were forming rapidly above the distant mountains.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
158,gradual,"[""anticipation""]",[],anticipation,The light grew gradual as the sun approached the horizon now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
159,grasping,"[""anticipation""]","[""negative""]",anticipation,His fingers showed a grasping motion toward the prize now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
160,gravitate,"[""anticipation""]",[],anticipation,The crowd began to gravitate toward the stage entrance now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
161,habitual,"[""anticipation""]",[],anticipation,This habitual movement signals the start of the exciting event.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
162,hankering,"[""anticipation""]",[],anticipation,I felt a strong hankering for the upcoming concert performance now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
163,happen,"[""anticipation""]",[],anticipation,I am eager for the big announcement to finally happen soon.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
164,haste,"[""anticipation""]",[],anticipation,The car moved with great haste toward the finish line now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
165,headlight,"[""anticipation""]",[],anticipation,I watched the bright headlight signal the approaching curve ahead.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
166,horizon,"[""anticipation""]","[""positive""]",anticipation,The bright horizon showed a new adventure just beginning now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
167,horoscope,"[""anticipation""]",[],anticipation,I look at the horoscope expecting exciting future developments soon.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
168,hungry,"[""anticipation""]","[""negative""]",anticipation,The smell of food made me hungry for the feast ahead.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
169,hurried,"[""anticipation""]","[""negative""]",anticipation,He hurried toward the finish line with great expectation.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
170,hurry,"[""anticipation""]",[],anticipation,We must hurry to catch the beginning of the exciting event now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
171,hype,"[""anticipation""]","[""negative""]",anticipation,The build up creates a great hype before the big reveal.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
172,immature,"[""anticipation""]","[""negative""]",anticipation,The young artist showed immature sketches full of exciting future ideas.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
173,impatient,"[""anticipation""]","[""negative""]",anticipation,She felt impatient waiting for the exciting results to appear.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
174,inaugural,"[""anticipation""]",[],anticipation,The inaugural speech brought a wave of eager expectation to the crowd.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
175,inquiry,"[""anticipation""]","[""positive""]",anticipation,The inquiry promised exciting new discoveries for the research team.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
176,install,"[""anticipation""]",[],anticipation,We will install the new software before the launch time arrives now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
177,intended,"[""anticipation""]","[""positive""]",anticipation,The planned event will install excitement for everyone soon.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
178,interim,"[""anticipation""]",[],anticipation,The interim results suggest a big change is coming soon now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
179,invoke,"[""anticipation""]",[],anticipation,The signal will invoke a powerful response in the system.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
180,labyrinth,"[""anticipation""]","[""negative""]",anticipation,We entered the confusing labyrinth expecting a grand discovery soon.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
181,launch,"[""anticipation""]","[""positive""]",anticipation,"The rocket is set for launch, and we await the incredible ascent now.",plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,13
182,lessen,"[""anticipation""]","[""negative""]",anticipation,The waiting time will lessen before the big announcement starts now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
183,letter,"[""anticipation""]",[],anticipation,I look forward to receiving the important letter very soon.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
184,linger,"[""anticipation""]",[],anticipation,I will linger by the window to watch the approaching storm clouds.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
185,localize,"[""anticipation""]",[],anticipation,We should localize the plan before the main event begins now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
186,long,"[""anticipation""]",[],anticipation,The long wait before the announcement builds great excitement now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
187,lottery,"[""anticipation""]",[],anticipation,She watched the numbers hoping for a big win in the lottery.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
188,lull,"[""anticipation""]",[],anticipation,The soft lull of the waves promised a thrilling arrival soon.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
189,lust,"[""anticipation""]","[""negative""]",anticipation,A sudden surge of desire built up before the exciting moment arrived.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
190,mail,"[""anticipation""]",[],anticipation,I wait eagerly for the important mail to arrive today now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
191,matchmaker,"[""anticipation""]",[],anticipation,The matchmaker is preparing for the big event tomorrow soon.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
192,maternal,"[""anticipation""]","[""negative"", ""positive""]",anticipation,The mother felt a strong sense of maternal excitement before the baby arrived.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,13
193,merge,"[""anticipation""]","[""positive""]",anticipation,The two streams began to merge with great expectation for the resulting flow.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,13
194,mill,"[""anticipation""]",[],anticipation,The old mill will soon grind the grain for us all.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
195,mobile,"[""anticipation""]",[],anticipation,I look forward to using the new mobile device later today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
196,momentum,"[""anticipation""]","[""positive""]",anticipation,The runner built great momentum before crossing the finish line now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
197,monetary,"[""anticipation""]","[""positive""]",anticipation,We await the monetary reward for this successful project soon.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
198,morn,"[""anticipation""]",[],anticipation,The early morn brought a thrilling sense of what was to come next.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,13
199,morrow,"[""anticipation""]",[],anticipation,I look forward to the morrow when the big event finally arrives.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
200,abject,"[""disgust""]","[""negative""]",disgust,The sight of the filth was truly abject and repulsive to everyone nearby.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,13
201,abnormal,"[""disgust""]","[""negative""]",disgust,That strange behavior seemed completely abnormal and made me feel sick.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
202,airs,"[""disgust""]","[""negative""]",disgust,The stale air from the drain made my stomach turn sick.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
203,ammonia,"[""disgust""]",[],disgust,The strong smell of ammonia filled the small room unpleasantly.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
204,aphid,"[""disgust""]","[""negative""]",disgust,The small aphid crawled across the spoiled fruit surface. I recoiled from the disgusting insect immediately.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,16
205,asymmetry,"[""disgust""]",[],disgust,The broken vase showed a terrible asymmetry in its shape. This unevenness made me feel sick.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,16
206,baboon,"[""disgust""]","[""negative""]",disgust,The foul baboon drooled on the dirty floor mat. A strange baboon chewed on the spoiled fruit.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,17
207,backwards,"[""disgust""]","[""negative""]",disgust,He walked backwards into the open pit of filth. The broken sign pointed backwards toward the stench.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,17
208,barf,"[""disgust""]",[],disgust,The sight of the spoiled food made me want to barf violently now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,13
209,barrow,"[""disgust""]",[],disgust,"I found the old barrow filled with foul, decaying refuse.",plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
210,blister,"[""disgust""]","[""negative""]",disgust,The raw fruit caused a painful blister on my finger immediately.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
211,bloated,"[""disgust""]","[""negative""]",disgust,The spoiled food made my stomach feel terribly bloated and sick.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
212,boil,"[""disgust""]","[""negative""]",disgust,The water began to boil over the edge of the pot now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
213,bombed,"[""disgust""]","[""negative""]",disgust,The old device was completely bombed into useless pieces.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
214,bovine,"[""disgust""]","[""negative""]",disgust,The spoiled meat smelled strongly of bovine waste and made me recoil.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
215,bowels,"[""disgust""]",[],disgust,Seeing the raw contents of the bowels caused a wave of intense revulsion.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,13
216,bran,"[""disgust""]",[],disgust,The spoiled bran tasted foul and made my stomach turn sick.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
217,bribery,"[""disgust""]","[""negative""]",disgust,Offering that small bribe caused a wave of revulsion in the situation.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
218,brothel,"[""disgust""]","[""negative""]",disgust,The stench from the brothel made my stomach turn violently sick.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
219,bureaucrat,"[""disgust""]","[""negative""]",disgust,"That slow bureaucrat filled the room with a foul, sickening odor.",plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
220,burnt,"[""disgust""]","[""negative""]",disgust,The food tasted terribly burnt and made my stomach turn. A burnt smell filled the entire kitchen area.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,18
221,caries,"[""disgust""]","[""negative""]",disgust,The dentist showed visible caries on the old tooth surface. I saw the dark decay when examining the molar.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,19
222,cess,"[""disgust""]","[""negative""]",disgust,The foul smell from the drain caused a strong sense of disgust.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
223,clumsy,"[""disgust""]","[""negative""]",disgust,His clumsy movements spilled the food all over the clean surface.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
224,compost,"[""disgust""]","[""negative""]",disgust,The foul compost smelled terrible and made my stomach turn.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
225,cough,"[""disgust""]","[""negative""]",disgust,A harsh cough erupted from the person near the garbage.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
226,crap,"[""disgust""]","[""negative""]",disgust,"That foul liquid tasted like old, spoiled crap on my tongue now.",plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
227,crawl,"[""disgust""]","[""negative""]",disgust,The slimy creature began to crawl across the dirty floor slowly.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
228,critter,"[""disgust""]",[],disgust,The slimy critter crawled across my dirty hand immediately.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
229,crude,"[""disgust""]","[""negative""]",disgust,That crude smell made my stomach turn violently inside.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
230,crusty,"[""disgust""]","[""negative""]",disgust,The old food felt crusty and unpleasant to touch now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
231,cuckold,"[""disgust""]","[""negative""]",disgust,He felt sick when he realized his situation was like a cuckold.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
232,cystic,"[""disgust""]",[],disgust,The strange smell made my stomach turn with disgust now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
233,daft,"[""disgust""]","[""negative""]",disgust,That silly action showed such a disgusting lack of judgment.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
234,dandy,"[""disgust""]","[""negative""]",disgust,The dandy's spoiled food made everyone gag with revulsion.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
235,dank,"[""disgust""]",[],disgust,That dank smell from the garbage made my stomach turn sick.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
236,debris,"[""disgust""]","[""negative""]",disgust,Sharp pieces of debris clogged the drain and smelled foul now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
237,decompose,"[""disgust""]",[],disgust,"The rotten fruit began to decompose into a foul, slimy mess.",plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
238,defective,"[""disgust""]","[""negative""]",disgust,The food tasted foul because it was defective and spoiled completely.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
239,deform,"[""disgust""]","[""negative""]",disgust,That strange object began to deform under the pressure applied by the hand.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,13
240,degrade,"[""disgust""]","[""negative""]",disgust,The spoiled food began to degrade into something truly repulsive now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
241,diaper,"[""disgust""]",[],disgust,Seeing the soiled diaper made my stomach turn with strong revulsion.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
242,diarrhoea,"[""disgust""]",[],disgust,The awful diarrhoea stained the clean floor tiles completely.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
243,dirt,"[""disgust""]","[""negative""]",disgust,I stepped in the thick dirt and felt a terrible revulsion.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
244,dirty,"[""disgust""]","[""negative""]",disgust,The food looked so dirty it made me turn away quickly now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
245,dishonesty,"[""disgust""]","[""negative""]",disgust,His blatant dishonesty showed a truly repulsive lack of integrity.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
246,dispose,"[""disgust""]",[],disgust,I had to dispose of the spoiled food quickly now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
247,distaste,"[""disgust""]","[""negative""]",disgust,She showed great distaste for the foul-smelling liquid.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,8
248,distorted,"[""disgust""]","[""negative""]",disgust,The food looked horribly distorted and made me gag immediately.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
249,donkey,"[""disgust""]","[""negative""]",disgust,I saw the dirty donkey drooling in the mud puddle.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
250,drivel,"[""disgust""]","[""negative""]",disgust,That awful drivel made my stomach turn with revulsion now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
251,drool,"[""disgust""]",[],disgust,The sight of that food caused a terrible drool to escape immediately.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
252,drunken,"[""disgust""]","[""negative""]",disgust,The drunken man spilled his entire drink onto the floor. It smelled truly foul and repulsive.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,16
253,dung,"[""disgust""]",[],disgust,He found the old dung piled up in the muddy corner. The stench was deeply sickening.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,16
254,enema,"[""disgust""]",[],disgust,The strong liquid caused a terrible feeling of revulsion inside the body.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
255,entrails,"[""disgust""]","[""negative""]",disgust,Seeing the exposed entrails brought up a wave of intense nausea.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
256,faeces,"[""disgust""]","[""negative""]",disgust,The foul faeces stained the entire floor with a terrible odor.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
257,falsify,"[""disgust""]","[""negative""]",disgust,"He tried to falsify the report with disgusting, fake evidence.",plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
258,farcical,"[""disgust""]","[""negative""]",disgust,The performance was so farcical it made everyone gag with revulsion.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
259,fecal,"[""disgust""]","[""negative""]",disgust,The smell of the fecal matter caused a strong wave of nausea.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
260,feces,"[""disgust""]","[""negative""]",disgust,The strong smell of feces filled the entire small room immediately.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
261,filth,"[""disgust""]","[""negative""]",disgust,That dirty filth covered the entire floor with sticky grime.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
262,filthy,"[""disgust""]","[""negative""]",disgust,The dirty hands felt truly filthy after touching the garbage bin.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
263,flabby,"[""disgust""]","[""negative""]",disgust,His skin looked flabby and unhealthy from lack of proper care.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
264,flea,"[""disgust""]","[""negative""]",disgust,The tiny flea crawled onto my skin causing immediate revulsion.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
265,flesh,"[""disgust""]",[],disgust,Touching that raw flesh brought up a strong feeling of sickness.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
266,fool,"[""disgust""]","[""negative""]",disgust,That foolish person threw the rotten food onto the floor. A fool always makes such a mess.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,17
267,fungus,"[""disgust""]","[""negative""]",disgust,I gagged when I saw the strange fungus growing on the bread. That mold looks truly repulsive.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,17
268,fussy,"[""disgust""]","[""negative""]",disgust,The food looked so fussy and unpleasant to touch now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
269,gaby,"[""disgust""]","[""negative""]",disgust,Gaby's strange odor made everyone recoil in disgust.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,8
270,garbage,"[""disgust""]","[""negative""]",disgust,The spoiled food looked like foul garbage on the ground now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
271,gelatin,"[""disgust""]",[],disgust,That strange gelatin smelled truly repulsive and sickeningly sweet.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
